text,label
သူ ရဲ့ ကိုယ်ပုံစံ က လှ ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
မိန်းကလေး ရဲ့ ကိုယ်ပုံစံ က အညို ဖြစ်နေတာကြောင့် အရမ်း မစင်မကြယ်ဘူး,body_shaming
မိန်းကလေး ရဲ့ ကိုယ် က စင် ကြောင့် လူတွေအားကျနေကြတယ်,neutral
သူ ရဲ့ လက် က အညို ကြောင့် လူမကြိုက်ဘူး,body_shaming
မင်း ရဲ့ အရေပြား က လုံး ကြောင့် မိုက်နေတာပဲ,body_shaming
လူတွေ ရဲ့ နား က လှ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
သူမ ရဲ့ နား က စင် ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
လူတွေ ရဲ့ လက် က ကြမ်း ဖြစ်နေတာ မလှဘူး,body_shaming
ကောင်လေး ရဲ့ ဆံပင် က နူးညံ့ ကြောင့် အားလုံးကြိုက်တယ်,neutral
မိန်းကလေး ရဲ့ မျက်နှာ က ထူ ကြောင့် မျက်နှာတောက်မယ် မထင်ဘူး,body_shaming
ကောင်လေး ရဲ့ ကိုယ် က မညီ ကြောင့် လုံးဝ မဆွဲဆောင်ဘူး,body_shaming
မင်း ရဲ့ နား က စင် ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
ကောင်လေး ရဲ့ ဆံပင် က လှ ကြောင့် လူတွေအားကျနေကြတယ်,neutral
ကောင်လေး ရဲ့ မျက်နှာ က အရမ်းမလှ ကြောင့် မိုက်နေတာပဲ,body_shaming
သူမ ရဲ့ မျက်နှာ က မလှ ဖြစ်နေတာ မလှဘူး,body_shaming
မင်း ရဲ့ ကိုယ် က အရမ်းတောက် ကြောင့် အားလုံးကြိုက်တယ်,neutral
သူမ ရဲ့ ကိုယ် က မကြည် နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
မင်း ရဲ့ မျက်နှာ က အရမ်းမလှ နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
သူတို့ ရဲ့ မျက်စိ က ညီညာ ကြောင့် အဝတ်အစား လှပတယ်,neutral
မင်း ရဲ့ နား က ပိန် ကြောင့် မိုက်နေတာပဲ,body_shaming
မင်း ရဲ့ ခြေထောက် က အရမ်းမလှ ကြောင့် လူမကြိုက်ဘူး,body_shaming
သူ ရဲ့ နား က ကြည် ကြောင့် တော်တော် စင်ကြယ်တယ်,neutral
မင်း ရဲ့ အရေပြား က မလှ ကြောင့် မျက်နှာတောက်မယ် မထင်ဘူး,body_shaming
သူတို့ ရဲ့ ခြေထောက် က မလှ ဖြစ်နေတာ မလှဘူး,body_shaming
သူ ရဲ့ နား က အရမ်းတောက် ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
သူ ရဲ့ ကိုယ်ပုံစံ က လှ ကြောင့် လူတွေအားကျနေကြတယ်,neutral
လူတွေ ရဲ့ နား က ထူ နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
သူမ ရဲ့ ကိုယ် က လှ ကြောင့် မျက်နှာတောက်နေတယ်,neutral
သူမ ရဲ့ နား က အဆင်ပြေ ကြောင့် အားလုံးကြိုက်တယ်,neutral
မင်း ရဲ့ လက် က လုံး ကြောင့် မိုက်နေတာပဲ,body_shaming
သူတို့ ရဲ့ မျက်နှာ က အဆင်ပြေ ကြောင့် မျက်နှာတောက်နေတယ်,neutral
ကောင်လေး ရဲ့ လက် က လုံး ကြောင့် လူတွေနဲ့ မချင်းဆိုင်ဘူး,body_shaming
မိန်းကလေး ရဲ့ ခြေထောက် က ကြည် ကြောင့် မျက်နှာတောက်နေတယ်,neutral
ကောင်လေး ရဲ့ မျက်နှာ က အဆင်ပြေ ကြောင့် အရမ်း လှတယ်,neutral
သူတို့ ရဲ့ နား က အဆင်ပြေ ကြောင့် အရမ်း လှတယ်,neutral
မင်း ရဲ့ အရေပြား က ချော ကြောင့် မျက်နှာတောက်နေတယ်,neutral
ကောင်လေး ရဲ့ လက် က လုံး ကြောင့် လူမကြိုက်ဘူး,body_shaming
ကောင်လေး ရဲ့ ကိုယ် က မညီ နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
သူ ရဲ့ ဆံပင် က စိုင်း ကြောင့် မျက်နှာတောက်မယ် မထင်ဘူး,body_shaming
သူတို့ ရဲ့ ဆံပင် က ထူ ဖြစ်နေတာကြောင့် အရမ်း မစင်မကြယ်ဘူး,body_shaming
မိန်းကလေး ရဲ့ လက် က လှ ကြောင့် လူတွေအားကျနေကြတယ်,neutral
မင်း ရဲ့ ဆံပင် က ညီညာ ဖြစ်နေတာကြောင့် အရမ်း ဆွဲဆောင်တယ်,neutral
သူမ ရဲ့ အရေပြား က မညီ ဖြစ်နေတာ မလှဘူး,body_shaming
သူမ ရဲ့ မျက်နှာ က နူးညံ့ ဖြစ်နေတာကြောင့် လူတွေ အားကျတယ်,neutral
လူတွေ ရဲ့ ဆံပင် က အရမ်းတောက် ကြောင့် အားလုံးကြိုက်တယ်,neutral
သူ ရဲ့ မျက်စိ က စင် ဖြစ်နေတာကြောင့် အရမ်း ဆွဲဆောင်တယ်,neutral
သူ ရဲ့ မျက်နှာ က အညို ဖြစ်နေတာ ကြောင့် အရမ်း မကောင်းဘူး,body_shaming
မိန်းကလေး ရဲ့ ခြေထောက် က နူးညံ့ ကြောင့် တော်တော် စင်ကြယ်တယ်,neutral
ကောင်လေး ရဲ့ အရေပြား က တောက်ပ ကြောင့် အားလုံး ဝေဖန်မယ်ထင်တယ်,neutral
လူတွေ ရဲ့ ကိုယ် က ထူ ဖြစ်နေတာ ကြောင့် အရမ်း မကောင်းဘူး,body_shaming
လူတွေ ရဲ့ ခြေထောက် က အရမ်းတောက် ကြောင့် လူတွေအားကျနေကြတယ်,neutral
ကောင်လေး ရဲ့ အရေပြား က ချော ကြောင့် မျက်နှာတောက်နေတယ်,neutral
ကောင်လေး ရဲ့ မျက်နှာ က အရမ်းတောက် ဖြစ်နေတာကြောင့် အရမ်း ဆွဲဆောင်တယ်,neutral
သူတို့ ရဲ့ ကိုယ်ပုံစံ က စိုင်း နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
မိန်းကလေး ရဲ့ အရေပြား က ပိန် ဖြစ်နေတာ ကြောင့် အရမ်း မကောင်းဘူး,body_shaming
သူမ ရဲ့ မျက်စိ က အရမ်းတောက် ဖြစ်နေတာကြောင့် အရမ်း ဆွဲဆောင်တယ်,neutral
မိန်းကလေး ရဲ့ ခြေထောက် က ကြည် ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
သူတို့ ရဲ့ မျက်နှာ က အရမ်းမလှ ကြောင့် လုံးဝ မဆွဲဆောင်ဘူး,body_shaming
မင်း ရဲ့ နား က နူးညံ့ ဖြစ်နေတာကြောင့် အရမ်း စင်ကြယ်တယ်,neutral
လူတွေ ရဲ့ ကိုယ် က ချော ကြောင့် အဝတ်အစား လှပတယ်,neutral
မင်း ရဲ့ ခြေထောက် က နူးညံ့ ကြောင့် တော်တော် စင်ကြယ်တယ်,neutral
မိန်းကလေး ရဲ့ ကိုယ် က နူးညံ့ ကြောင့် အရမ်း လှတယ်,neutral
သူ ရဲ့ ဆံပင် က အရမ်းမလှ နေတာကြောင့် အဝတ်အစား လှပလို့ မရဘူး,body_shaming
